OBJECTID,FOLIO,TRUE_SITE_ADDR,TRUE_SITE_CITY,TRUE_SITE_ZIP_CODE,DOR_CODE_CUR,DOR_DESC,CONDO_FLAG,PARENT_FOLIO,PRIMARY_ZONE,BEDROOM_COUNT,YEAR_BUILT,LOT_SIZE,BUILDING_HEATED_AREA,UNIT_COUNT,ASSESSMENT_YEAR_CUR,zip
883727,3050020970390,7275 SW 90 WAY 509,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,979,1,2026,33156
883728,3050020970400,7275 SW 90 WAY 609,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,979,1,2026,33156
883729,3050020970410,7275 SW 90 WAY 210,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,976,1,2026,33156
883730,3050020970420,7275 SW 90 WAY 310,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,976,1,2026,33156
883731,3050020970430,7275 SW 90 WAY 410,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,976,1,2026,33156
883732,3050020970440,7275 SW 90 WAY 510,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,976,1,2026,33156
883733,3050020970450,7275 SW 90 WAY 610,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,976,1,2026,33156
883734,3050020970460,7275 SW 90 WAY 211,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,955,1,2026,33156
883735,3050020970470,7275 SW 90 WAY 311,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,955,1,2026,33156
883736,3050020970480,7275 SW 90 WAY 411,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,955,1,2026,33156
883737,3050020970490,7275 SW 90 WAY 511,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,955,1,2026,33156
883738,3050020970500,7275 SW 90 WAY 611,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,955,1,2026,33156
883739,3050020970510,7275 SW 90 WAY 212,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,1129,1,2026,33156
883740,3050020970520,7275 SW 90 WAY 312,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,1129,1,2026,33156
883741,3050020970530,7275 SW 90 WAY 412,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,1129,1,2026,33156
883742,3050020970540,7275 SW 90 WAY 512,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,1129,1,2026,33156
883743,3050020970550,7275 SW 90 WAY 612,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,1129,1,2026,33156
883744,3050020970560,7275 SW 90 WAY 213,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,947,1,2026,33156
883745,3050020970570,7275 SW 90 WAY 313,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,947,1,2026,33156
883746,3050020970580,7275 SW 90 WAY 413,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,947,1,2026,33156
883747,3050020970590,7275 SW 90 WAY 513,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,947,1,2026,33156
883748,3050020970600,7275 SW 90 WAY 613,Unincorporated County,33156-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,3050020970001,6114,2,2008,0,947,1,2026,33156
883749,3050020980010,8950 SW 74 CT 101,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1959,1,2026,33156
883750,3050020980020,8950 SW 74 CT 102,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1139,1,2026,33156
883751,3050020980030,8950 SW 74 CT 103,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,21,1,2026,33156
883752,3050020980040,8950 SW 74 CT PARKING UNIT,Unincorporated County,33156-0000,2818,PARKING LOT/COMMERCIAL CONDO,Y,3050020980001,6114,0,2009,0,0,1,2026,33156
883753,3050020980050,8950 SW 74 CT 1201,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883754,3050020980060,8950 SW 74 CT 1401,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883755,3050020980070,8950 SW 74 CT 1501,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883756,3050020980080,8950 SW 74 CT 1601,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883757,3050020980090,8950 SW 74 CT 1701,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883758,3050020980100,8950 SW 74 CT 1801,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883759,3050020980110,8950 SW 74 CT 1901,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883760,3050020980120,8950 SW 74 CT 2001,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883761,3050020980130,8950 SW 74 CT 2101,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883762,3050020980140,8950 SW 74 CT 2201,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883763,3050020980150,8950 SW 74 CT 2301,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883764,3050020980160,8950 SW 74 CT 2401,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,910,1,2026,33156
883765,3050020980170,8950 SW 74 CT 1202,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883766,3050020980180,8950 SW 74 CT 1402,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883767,3050020980190,8950 SW 74 CT 1502,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883768,3050020980200,8950 SW 74 CT 1602,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883769,3050020980210,8950 SW 74 CT 1702,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883770,3050020980220,8950 SW 74 CT 1802,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883771,3050020980230,8950 SW 74 CT 1902,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883772,3050020980240,8950 SW 74 CT 2002,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883773,3050020980250,8950 SW 74 CT 2102,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883774,3050020980260,8950 SW 74 CT 2202,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883775,3050020980270,8950 SW 74 CT 2302,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883776,3050020980280,8950 SW 74 CT 2402,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,963,1,2026,33156
883777,3050020980290,8950 SW 74 CT 1203,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883778,3050020980300,8950 SW 74 CT 1403,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883779,3050020980310,8950 SW 74 CT 1503,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883780,3050020980320,8950 SW 74 CT 1603,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883781,3050020980330,8950 SW 74 CT 1703,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883782,3050020980340,8950 SW 74 CT 1803,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883783,3050020980350,8950 SW 74 CT 1903,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883784,3050020980360,8950 SW 74 CT 2003,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883785,3050020980370,8950 SW 74 CT 2103,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883786,3050020980380,8950 SW 74 CT 2203,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883787,3050020980390,8950 SW 74 CT 2303,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883788,3050020980400,8950 SW 74 CT 2403,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,933,1,2026,33156
883789,3050020980410,8950 SW 74 CT 1204,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883790,3050020980420,8950 SW 74 CT 1404,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883791,3050020980430,8950 SW 74 CT 1504,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883792,3050020980440,8950 SW 74 CT 1604,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883793,3050020980450,8950 SW 74 CT 1704,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883794,3050020980460,8950 SW 74 CT 1804,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883795,3050020980470,8950 SW 74 CT 1904,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883796,3050020980480,8950 SW 74 CT 2004,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883797,3050020980490,8950 SW 74 CT 2104,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883798,3050020980500,8950 SW 74 CT 2204,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883799,3050020980510,8950 SW 74 CT 2304,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883800,3050020980520,8950 SW 74 CT 2404,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,845,1,2026,33156
883801,3050020980530,8950 SW 74 CT 1205,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883802,3050020980540,8950 SW 74 CT 1405,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883803,3050020980550,8950 SW 74 CT 1505,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883804,3050020980560,8950 SW 74 CT 1605,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883805,3050020980570,8950 SW 74 CT 1705,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883806,3050020980580,8950 SW 74 CT 1805,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883807,3050020980590,8950 SW 74 CT 1905,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883808,3050020980600,8950 SW 74 CT 2005,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883809,3050020980610,8950 SW 74 CT 2105,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883810,3050020980620,8950 SW 74 CT 2205,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883811,3050020980630,8950 SW 74 CT 2305,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883812,3050020980640,8950 SW 74 CT 2405,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,898,1,2026,33156
883813,3050020980650,8950 SW 74 CT 1206,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883814,3050020980660,8950 SW 74 CT 1406,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883815,3050020980670,8950 SW 74 CT 1506,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883816,3050020980680,8950 SW 74 CT 1606,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883817,3050020980690,8950 SW 74 CT 1706,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883818,3050020980700,8950 SW 74 CT 1806,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883819,3050020980710,8950 SW 74 CT 1906,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883820,3050020980720,8950 SW 74 CT 2006,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883821,3050020980730,8950 SW 74 CT 2106,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883822,3050020980740,8950 SW 74 CT 2206,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883823,3050020980750,8950 SW 74 CT 2306,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883824,3050020980760,8950 SW 74 CT 2406,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1007,1,2026,33156
883825,3050020980770,8950 SW 74 CT 1207,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883826,3050020980780,8950 SW 74 CT 1407,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883827,3050020980790,8950 SW 74 CT 1507,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883828,3050020980800,8950 SW 74 CT 1607,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883829,3050020980810,8950 SW 74 CT 1707,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883830,3050020980820,8950 SW 74 CT 1807,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883831,3050020980830,8950 SW 74 CT 1907,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883832,3050020980840,8950 SW 74 CT 2007,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883833,3050020980850,8950 SW 74 CT 2107,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883834,3050020980860,8950 SW 74 CT 2207,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883835,3050020980870,8950 SW 74 CT 2307,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883836,3050020980880,8950 SW 74 CT 2407,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1002,1,2026,33156
883837,3050020980890,8950 SW 74 CT 1208,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883838,3050020980900,8950 SW 74 CT 1408,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883839,3050020980910,8950 SW 74 CT 1508,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883840,3050020980920,8950 SW 74 CT 1608,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883841,3050020980930,8950 SW 74 CT 1708,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883842,3050020980940,8950 SW 74 CT 1808,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883843,3050020980950,8950 SW 74 CT 1908,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883844,3050020980960,8950 SW 74 CT 2008,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883845,3050020980970,8950 SW 74 CT 2108,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883846,3050020980980,8950 SW 74 CT 2208,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883847,3050020980990,8950 SW 74 CT 2308,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883848,3050020981000,8950 SW 74 CT 2408,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,943,1,2026,33156
883849,3050020981010,8950 SW 74 CT 1209,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1367,1,2026,33156
883850,3050020981020,8950 SW 74 CT 1409,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1367,1,2026,33156
883851,3050020981030,8950 SW 74 CT 1509,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1367,1,2026,33156
883852,3050020981040,8950 SW 74 CT 1609,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1367,1,2026,33156
883853,3050020981050,8950 SW 74 CT 1709,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1367,1,2026,33156
883854,3050020981060,8950 SW 74 CT 1809,Unincorporated County,33156-0000,1818,OFFICE BUILDING - MULTISTORY : CONDOMINIUM - COMMERCIAL,Y,3050020980001,6114,0,2009,0,1367,1,2026,33156
